,F1-a,F1-also,F1-and,F1-ask,F1-at,F1-bags,F1-big,F1-blue,F1-bob,F1-bring,F1-brother,F1-call,F1-can,F1-cheese,F1-five,F1-for,F1-fresh,F1-frog,F1-from,F1-go,F1-her,F1-into,F1-kids,F1-maybe,F1-meet,F1-need,F1-of,F1-peas,F1-plastic,F1-please,F1-red,F1-scoop,F1-she,F1-six,F1-slabs,F1-small,F1-snack,F1-snake,F1-snow,F1-spoons,F1-station,F1-stella,F1-store,F1-the,F1-these,F1-thick,F1-things,F1-three,F1-to,F1-toy,F1-train,F1-we,F1-wednesday,F1-will,F1-with,F2-a,F2-also,F2-and,F2-ask,F2-at,F2-bags,F2-big,F2-blue,F2-bob,F2-bring,F2-brother,F2-call,F2-can,F2-cheese,F2-five,F2-for,F2-fresh,F2-frog,F2-from,F2-go,F2-her,F2-into,F2-kids,F2-maybe,F2-meet,F2-need,F2-of,F2-peas,F2-plastic,F2-please,F2-red,F2-scoop,F2-she,F2-six,F2-slabs,F2-small,F2-snack,F2-snake,F2-snow,F2-spoons,F2-station,F2-stella,F2-store,F2-the,F2-these,F2-thick,F2-things,F2-three,F2-to,F2-toy,F2-train,F2-we,F2-wednesday,F2-will,F2-with
F2-plastic,0.34487929714753507,0.43655882830649734,0.11767777950211009,0.2435974916554826,0.30471616876418817,0.1999378856502416,0.10777521418370492,0.04921685017032739,0.4282185804511482,0.19523976626981282,0.44164385482192625,0.4032802818188513,0.1722860293430696,0.07540332704738262,0.4087850100025497,0.22059156168126942,0.2816854873959896,0.43260553063828044,0.07050562614311738,0.30920486184923573,0.29087207394228604,0.03629091503096362,0.3402374055684918,0.105144733090799,0.14802570960253797,0.19676497319396175,0.14719328337892107,0.10584444663233329,0.3123814603796171,0.17000937519928078,0.2720075913399626,0.1736132738564973,-0.018461570866863595,0.1619412117188917,0.28274163990902,0.4064644444916495,0.30503429321546954,0.22718228037408544,0.2686973772270993,0.19289297742111297,0.0173805139150198,0.2460203266751475,0.16846687462211254,0.19925322648090094,0.17790759720194438,0.2626003694922855,0.30658731056603106,0.15022630689699487,0.0628531804873222,0.3114927048919158,0.2328360782312359,0.2646061962026133,0.27116595041692804,0.22475873828159723,0.1739817912699068,0.42455208572729847,0.2261559771743396,0.48977644947818105,0.5463248564971249,0.48521638342556667,0.5544700205627574,0.5126118701339056,0.10873402050450542,0.4307266624051546,0.2886966545944934,0.43287577460364235,0.3185987676050886,0.41681285748681285,0.362045381394855,0.5172704471646989,0.1629093134028805,0.44708562471641544,0.4003348495974897,0.16352594275435287,0.1757141356146913,0.3378170180226346,0.384463196745214,0.4390191789372506,0.4338609007895,0.21951781039330226,0.2693207064117559,0.21853930733463608,0.39171781797185,1.0,0.3916489537173449,0.5662698803072721,0.04619703246643922,0.34931910233532676,0.47600812252629693,0.6998143087199097,0.2996268021463394,0.6113718690147413,0.2607769399495106,0.22454627722331066,0.16210218110161642,0.13097323904496244,0.29023303993197797,0.06843347299885238,0.4925266218291969,0.4370133795864388,0.447501114655993,0.4640654843849201,0.36213282192376356,0.30085615483539235,0.24238608679217727,0.3307543113826851,0.36577859599016715,0.49882385694388476,0.16767505329536095,0.3765346241312666
F2-please,0.3318430833152003,0.34647766376112943,0.20089035484609868,0.40604477868515304,0.2961765774982656,0.3619891013295218,0.19840187188386096,0.06519800301374754,0.3342663553066716,0.13496210923036026,0.3662928193316767,0.2507000205547104,0.041063602431634615,0.05764497821500443,0.4060463566611705,0.1132541302282621,0.3940389070660233,0.3877521597068617,0.06028235111597195,0.2007739859867598,0.22640385465717117,0.09358814573040128,0.3815948920755794,0.09872559959641564,0.14786248404009222,0.2015672172607228,0.13022790034883858,0.07803417558588611,0.4349109757350634,0.20759736985568933,0.3956044794096042,0.20843492863303578,0.07466975546393978,0.2370662509866887,0.45671896044686316,0.271131495114671,0.38816557149191705,0.15275369032841107,0.20071506126752306,0.05843460717147861,-0.01562726002801891,0.2548985793477373,0.15674326139157768,0.14610803014691767,0.20626979094559325,0.2876481717962788,0.24127912881472793,0.19191501013914308,0.10524670807194106,0.2689899568994124,0.17729126702744183,0.17873984113535796,0.2764482298529098,0.1272905173787377,0.10230205142900142,0.4246695122596915,0.21671943330329382,0.3996450503577533,0.27295063598836017,0.36018137174547166,0.3085933274389713,0.49312948123951866,0.29410184395942635,0.29646899872783683,0.34198957411224873,0.3499913437411586,0.17870174373379719,0.3401216876673509,0.5261812510174432,0.39772066995618033,0.23223562061511657,0.3262361378448306,0.2999292398326536,0.11080123037941936,0.17486984911206432,0.27814530503903484,0.3347354416397082,0.4838733876187454,0.48799307301428185,0.30240009138465324,0.40455975214053086,0.2044384740016446,0.5232758872444471,0.3916489537173449,1.0,0.40567137434620393,0.2321836175521722,0.44107058306470626,0.4841893506335932,0.2954500228259078,0.23921179786556226,0.3867481499927414,0.36785027535133047,0.2782190735710622,0.20737321457144725,0.1490477062839757,0.32705909286689866,0.044403905666658,0.38283847428399015,0.5928629981733571,0.49644540662036585,0.5636563129393815,0.4303180536981429,0.3093110346119901,0.25278649589864166,0.43241271596746716,0.43592235293546466,0.2898600856813992,0.07722474306556013,0.32115952925843866
F2-red,0.4199554572969873,0.3667532811376753,0.12963012267756951,0.28273397937925066,0.3373756312777395,0.247501897121849,0.12163191567696965,0.08311064600688846,0.31401996114142683,0.2599070612797637,0.41317418011321927,0.3258174165467384,0.17718440260505616,0.08015749227191418,0.3683196863486264,0.26372954879138183,0.2544861559524352,0.2949306500232239,0.053496726799389126,0.25504942465581953,0.3396186879265482,0.07068179537105386,0.25843154239097793,0.193305179637884,0.1596963839813007,0.22550514788403522,0.1634953298347042,0.12100248345841226,0.30547114990951074,0.16884104332567676,0.22762428184761285,0.17411750295047285,0.05607371625942525,0.153340006422472,0.29366591963339833,0.3308612607031315,0.3377129122135335,0.3087428224456623,0.25108310321278865,0.18588522712911582,-0.05095865164978836,0.19903439291156838,0.11348315907737519,0.17815506762957306,0.25024855940249374,0.25531331791098694,0.3711057442032993,0.1415502544960271,0.017845886695487152,0.2692934734521912,0.3086817212450527,0.25435835443370153,0.20192222239523255,0.23451897015062148,0.19823779294675903,0.516877558090798,0.28251004402527813,0.4568543994409342,0.40008356856165217,0.4181616958756978,0.5191256144621265,0.5293346371473582,0.26936810051690907,0.33015663002044665,0.36605319438758227,0.4473687544548651,0.24929154275959933,0.41221275035156596,0.408722040371647,0.5275502289933118,0.10912437691746801,0.6416029154097066,0.2824292764433955,0.09771252029448245,0.21054778213388467,0.2967217284647925,0.5145255883927581,0.5096229777268636,0.39943823190487543,0.225677548683713,0.2813743241956529,0.2290383352353123,0.3869495776968652,0.5662698803072721,0.40567137434620393,1.0,0.17774627281229177,0.41588605221810765,0.49946502737875864,0.5871360642553087,0.22100125538000434,0.496689548162605,0.3528084940879848,0.25998368214916323,0.263798623600551,0.20439146277317238,0.2885416816554876,0.008022386120475851,0.5094079771294177,0.5201869662249423,0.42280288723480114,0.45913603957574445,0.47382929295473625,0.37553297653069223,0.14458502641356444,0.3354998161565622,0.38447505233153634,0.5711530598573922,0.11309415778612605,0.48314633028776066
F2-scoop,0.24411472574155232,0.24363103538052347,0.1876084530623997,0.29449104703330625,0.19969177274017366,0.3957546371327423,0.2929233034877701,0.21681879477037688,0.21049587651720836,0.252663321926424,0.2579302835941945,0.15401038513459323,0.032347587370095736,0.14627830741227665,0.21408453630071875,0.15900270900975116,0.31500698442350555,0.246721619325204,0.06680463362231377,0.30156721868831354,0.31777123873338664,0.17958057135762281,0.3403450774656213,0.18555222221349035,0.15680692828411769,0.32061207229871547,0.22447596752301013,0.1734687317272068,0.30294314052857135,0.21071292632385735,0.31685702655600895,0.30017484958381957,0.18709366839007302,0.2673328013980385,0.3565320337371108,0.2334975863024311,0.2686848477083275,0.30618660002832065,0.24596786421196315,0.21152697084859393,0.04949985194874387,0.21361185829305754,0.24522750385231093,0.247030805194054,0.3138049929922468,0.261885997480216,0.2732061776146273,0.2703088566335193,0.2324669219492246,0.18942323211937914,0.2011579218054566,0.26302391723597063,0.1741422497275483,0.183567133849619,0.21349525209079187,0.3119439313607205,0.37375661950633193,0.10018124562615449,-0.015033635769247976,0.18313484160990876,-0.08114823750566158,0.1575482957288158,0.6185044045209676,0.1590720141636774,0.27627624435189096,0.34992222401384115,0.22524061248629543,0.30098286923495154,0.22170366576911213,0.13284829525588718,0.3693319811542121,0.3242654277438545,0.2607343610751597,0.1663744690010003,0.562050852760473,0.3294633376610928,0.29972218764003256,0.22201499245478618,0.1347195313556095,0.1896538195553525,0.226296387437534,0.427918145778539,0.23568212632872176,0.04619703246643922,0.2321836175521722,0.17774627281229177,1.0,0.2950046467179195,0.34461280844922737,-0.005266877888284481,0.22075693091854226,0.09422636186690844,0.11670463170449803,0.5992644154260465,0.6313665818358728,0.15351807774331538,0.2918411681801905,0.19806096117937186,0.30893981439230095,0.21367557409822593,0.19287139120873778,0.21569556032408735,0.18390420235607677,0.34317072449396435,0.3267958635814327,0.21415588009881042,0.19147221437874057,0.08759881974513106,0.17882568585621597,0.2628491876842018
F2-she,0.41443548027023025,0.38102319003096075,0.24921466378139148,0.37969509764019715,0.2935472714359107,0.41248157396230534,0.1699001507490177,0.10432288003677312,0.4035227849895587,0.2967626329453327,0.4225608060170088,0.36033726924290505,0.10872886220384483,0.04880821507046856,0.3973938094472773,0.21780161168266698,0.4724248115947183,0.3900411261341494,0.11187062452811088,0.3775327511198365,0.2983521745627837,0.20468147023698544,0.42311061386965015,0.22030887714620373,0.17836772719563004,0.30654533862287964,0.2407536126678142,0.17636892501013615,0.489153811766905,0.20545927647725848,0.4612079786442746,0.18887797695040265,0.41592744371625007,0.224542005601067,0.45028338391769374,0.3530048589106941,0.40348289068760945,0.34197113580087574,0.2900810142126359,0.22891279207161258,-0.033169500881427914,0.2190169790279072,0.1823024487449221,0.23730032292003767,0.23977605126475768,0.18183414817360619,0.2716588709374873,0.1933377480005008,0.12903004995150524,0.3013842611243423,0.2911604350181145,0.2380529159250949,0.33960940843101267,0.2418345996009854,0.18226897512986795,0.5118004576426585,0.28257997562393405,0.49187547332426945,0.23249963633434084,0.37907885170837674,0.24217359152561574,0.5416717463698167,0.2874940484557852,0.312999481133165,0.3645897254127127,0.4457494176015948,0.3344023166390803,0.41424530020118033,0.537813203779345,0.38013252511879075,0.26907836054996176,0.46510531268114835,0.2762902233795678,0.15027916943868952,0.31087094193850134,0.34536771482366424,0.45761543180492475,0.4472822610798399,0.5630998555549064,0.3838250342464341,0.3591760842750199,0.37139837555388355,0.5359612007988491,0.34931910233532676,0.44107058306470626,0.41588605221810765,0.2950046467179195,1.0,0.5327386357066304,0.32568953534673384,0.2103628003442235,0.3831259900019619,0.4439318097095391,0.39693142812708665,0.2877088187081287,0.19146485727983503,0.2398492272785282,0.07302151312980226,0.5215230541637048,0.5393103982476265,0.420917151118234,0.4874326798922558,0.5062883063429433,0.3984167107731968,0.28923968572260583,0.42592172332737493,0.4598437876275274,0.34979371470979725,0.12072325853900723,0.3229565982942619
F2-six,0.45266633538552214,0.45324821066395743,0.25271176463969885,0.4335321923696304,0.3990225945218025,0.5145432433216145,0.33943663677558844,0.23496079994443034,0.4556064015681444,0.3581624346338736,0.46932453867509877,0.36483929583752883,0.16059445139648634,0.23083678912816338,0.4659163108559548,0.26330096944708453,0.5453997780152062,0.4838677014008438,0.08841878624795403,0.3954323076429039,0.4357806868108747,0.2156283220502004,0.474055479361757,0.2728948561892337,0.2750652227809039,0.32982583004120103,0.29822299849781464,0.2660255322329295,0.49277225767006616,0.299541261633186,0.517591773465249,0.3678587370072502,0.12547506929710384,0.38829554873057026,0.5433192725541028,0.3982059470038695,0.478991641508331,0.39525931019030214,0.35515268111167786,0.2552134689837992,0.007204469476742497,0.2997750223595507,0.28075481527528506,0.2960623794563904,0.4094101438390162,0.38047261275824096,0.37849562563571504,0.38941314860940557,0.19839083999812862,0.34292731621248307,0.33254582144859723,0.30409188078618343,0.3866659190558284,0.23557139078981512,0.24008316061670135,0.611211546685653,0.3922777517603794,0.46608560273001615,0.3245581035504362,0.5436589356114783,0.31077492077752394,0.6580935441706287,0.42441593296148383,0.39411913182612207,0.4086339078448999,0.47610349191949136,0.34792564270952164,0.49402903109648666,0.4976105338844187,0.4640576182866091,0.3700205995722795,0.5425554324482531,0.40364419584802935,0.16793152230965305,0.34983405951268176,0.45370444892580025,0.5484130821004664,0.5512380441817325,0.5015709808918499,0.35484551538890985,0.44119078107688836,0.4319751503666127,0.5296868189358614,0.47600812252629693,0.4841893506335932,0.49946502737875864,0.34461280844922737,0.5327386357066304,1.0,0.410088717148016,0.2876600367069837,0.4243677189062244,0.3737509751077644,0.4638218232437418,0.37747572872021384,0.23067956771290973,0.41993229644971564,0.18467323779980424,0.5965770733300901,0.5730503749100491,0.7233709811866584,0.65334533491932,0.5006402204779276,0.45186691391178735,0.3513984191594214,0.4365460545307756,0.43998748937265125,0.4124738173212193,0.178005258513557,0.5287439431420303
F2-slabs,0.3270062886991396,0.4411592427222061,0.05819336563563818,0.16827700654446198,0.23650317721020803,0.12879863798685706,0.07834550571347562,0.0415606847356428,0.4039573671316892,0.17686049081828217,0.3719570759432946,0.409175811079265,0.12052058559633295,0.03528980186740174,0.3953645102659894,0.18993320661829124,0.1989300130474487,0.37275788736310334,0.06678242676172373,0.26235145543035215,0.221100375536191,0.003890915012338276,0.2062569588914514,0.1291479174687101,0.09948252501890509,0.15379469111001262,0.12349093591376407,0.06537133046413537,0.2368305194303865,0.15641732830538968,0.1777455771580016,0.15894853224523475,-0.019367400343062505,0.12041651110418666,0.21310175973677312,0.33018151437248383,0.22748766440243243,0.2440497476575531,0.20919170525200223,0.17171339636168953,0.010998712608456217,0.20628048088259107,0.14662929592688856,0.1585063110481013,0.19344461072539973,0.173225684638691,0.27989482477916405,0.1667376039587893,-0.006401537312262135,0.2533913801190996,0.2810427165607672,0.17733589479919643,0.1188890432699094,0.18349811211696757,0.11954892476983003,0.3923989928620254,0.17880480222101827,0.48715030304783974,0.5738747019280594,0.4263980943464362,0.6110560949042401,0.493596785369091,0.04374559527011209,0.40245259573181197,0.26998050541512975,0.380358927558527,0.2941732607307622,0.321088902539945,0.3114042368564067,0.47898656953393065,0.05586640610459879,0.4714926875156113,0.28418886169502344,0.14499545087419022,0.12341347934877414,0.250611688616893,0.356139328379286,0.44401606159075346,0.35249629852236947,0.2322074042822074,0.20307223204939948,0.1653604878058749,0.2824244167069688,0.6998143087199097,0.2954500228259078,0.5871360642553087,-0.005266877888284481,0.32568953534673384,0.410088717148016,1.0,0.2446766617352944,0.617446577407609,0.24316646699773828,0.1482530570964132,0.10102472223009007,0.09378123723126415,0.24449469935842025,0.054464789157601556,0.4527923845889163,0.399603677947877,0.3797860079236416,0.40034829694725627,0.32808954856012656,0.21400359654961992,0.08862133052974772,0.2937952703419098,0.32966948323722545,0.5410634806863852,0.10368840602714745,0.3659898551424475
F2-small,0.28283861867896365,0.3513395531492293,0.19469029714462013,0.3301438573634342,0.23663603335864714,0.26234367221600974,0.13925451736244668,0.06997742120588962,0.3776110987821788,0.1914672221605877,0.3563756636060251,0.3412845049880579,0.2354789603199528,0.10490501905139536,0.3483370117753008,0.2404605330649364,0.341587221387662,0.40234280860260113,0.16549133253225776,0.314271793730981,0.31633156763448594,0.07711699130375445,0.32544372416713635,0.16146881543582484,0.1541736771510575,0.21460980050233225,0.232551457490607,0.131167623370282,0.3641797960356028,0.15594833440236033,0.31839777698605437,0.16081865537778708,0.10622272287922596,0.20145555525588363,0.3316442602763696,0.45227086408749,0.31212058937397374,0.24042512557025,0.30019154193273023,0.22151741557493865,0.08011682638653249,0.17903862513964836,0.22518395074014863,0.23800643439813352,0.20970780385220641,0.1917138736930601,0.2606735693351189,0.1658421869108221,0.20362334107728855,0.36198614669469203,0.26184791596086815,0.25092693789285375,0.35061298955538256,0.34297853390556365,0.14376706087061839,0.3621768034002265,0.22419123876717395,0.2264900324468676,0.1855531294622224,0.19143760416845446,0.18542592385558293,0.2869762257943417,0.19138542332864547,0.3296228761515652,0.20147018628716398,0.3684714663071285,0.33922997509991404,0.2866283245333171,0.2374175250107721,0.3025191433904562,0.29084470510445415,0.28792468359323875,0.3478084513285332,0.18513715011150608,0.2666881166182958,0.3486107886616579,0.23825368056691434,0.2251515944957618,0.23892888411758206,0.15687983925636412,0.16398236310674943,0.2580374780513747,0.22846298137733723,0.2996268021463394,0.23921179786556226,0.22100125538000434,0.22075693091854226,0.2103628003442235,0.2876600367069837,0.2446766617352944,1.0,0.268418208469922,0.16392545328173067,0.2943986744584365,0.27345731058578304,0.10481195803638017,0.26096890912819803,0.21031150401586882,0.32961349138070967,0.26175304735026544,0.20431996278023828,0.2728735858961705,0.212320573141024,0.3069497144850174,0.35398396911691726,0.20853079354810597,0.28342067302884827,0.1898708155100944,0.2854927028198298,0.21548877194114208
F2-snack,0.31018812197927076,0.4051995764286866,0.11265196060268734,0.288404207813074,0.26164325768731667,0.24015576392180712,0.08550485872596758,0.0807729385632195,0.44784457799112365,0.12932012539915794,0.4101663179283997,0.39751563007490676,0.08326093784625149,0.08928044175126464,0.38582850768861027,0.150657444221376,0.27933398590855474,0.42272504650549,0.07751552515771327,0.2994670249045437,0.20911220130728203,0.05928974940198587,0.2924448266812282,0.07873891658963142,0.1347702127451145,0.18186782555602668,0.1188410691778509,0.06941175068529304,0.32679718626237936,0.19145386317101065,0.264099934865039,0.14986458021562482,-0.021260163553717716,0.13867055071840453,0.2856241082344847,0.36331580336395247,0.3129571248282103,0.2540933803186162,0.23927898119356641,0.13084181199426917,-0.003969606778879398,0.25473526185541123,0.21437162584330463,0.15025176323190068,0.21106122346847547,0.23214955292514974,0.27658808413263164,0.1892291336873985,0.05523823514486726,0.22331541480386502,0.22090989407151052,0.20910123567375502,0.18011158595881147,0.19810451945638083,0.11952127945875296,0.45385326705243617,0.3102143176057074,0.5488023322524151,0.5098092602157945,0.4465550635178047,0.5775261188429681,0.5402200702055057,0.1719503930449007,0.45406753997735266,0.30853590661075236,0.4810813051073549,0.29640119813077637,0.4143651339084436,0.4054510100085898,0.4437343118831473,0.18182624069395334,0.4422352026405202,0.3781921210757766,0.1946093507169202,0.16838759224854483,0.3417223828078196,0.3367328652356049,0.414379656763524,0.4496834514389237,0.3073080441864255,0.3555535018511724,0.21345370100077504,0.38240964733012056,0.6113718690147413,0.3867481499927414,0.496689548162605,0.09422636186690844,0.3831259900019619,0.4243677189062244,0.617446577407609,0.268418208469922,1.0,0.3686368193677392,0.2395669354663051,0.17950361415389932,0.0697816779365987,0.300402691417046,0.1340180155886946,0.44281817810572344,0.4509814028306215,0.44711486890487284,0.47236457187579184,0.3602305725703631,0.2759512612079478,0.2209995294562354,0.3772349588158049,0.3749523185314431,0.4085761095250388,0.1296377553559641,0.34848338129403844
F2-snake,0.3129490869447764,0.2739651475495759,0.08582408816620857,0.3278355426238261,0.23245796794175808,0.2909027313292073,0.11795715928692257,0.018174500363288493,0.301447483248528,0.12649688694878655,0.33880207254569483,0.2674732516101271,0.024507806771381167,-0.013875957137676382,0.3172550459733327,0.07391650034859741,0.3226229708500205,0.3260813821190562,0.044900568786548314,0.174719607399598,0.17566766497926187,0.05514798215417029,0.3327540666704859,0.0714655017639206,0.12074528844772427,0.2336070765124433,0.0897725774586478,0.0315537643873525,0.374976110040308,0.1088426031428849,0.34362910835562405,0.09312774680714149,0.07261718793081814,0.14653195041659306,0.34017418223816676,0.27076676954524775,0.31441705916716967,0.20823373320090127,0.1961331218799138,0.061036278701395136,-0.027830036417611215,0.14855277585233864,0.11249701063436754,0.12491950336291849,0.10372403902541358,0.1157206468709805,0.16266147065801037,0.10874879879042737,0.08119417362104099,0.23600871450749453,0.15200480043177697,0.1660340417964389,0.273255087111137,0.09833483509097338,0.09900656663091338,0.38051526002058067,0.2500476651923799,0.3777896966155776,0.2506194289895611,0.27411464197018587,0.28052329627418554,0.47217891775074944,0.15844251711141688,0.2568841130016477,0.30086380001338187,0.36716250076564944,0.181944898459916,0.24331802028451177,0.4336853253003647,0.3736835848486523,0.24347778090178468,0.32270435225090777,0.20896128522957735,0.08375040224532176,0.11924822962195622,0.2053649296987563,0.33739052567705846,0.29994378909625785,0.6083114811195562,0.40320899322781734,0.3696986236300493,0.1786147398666045,0.4466137865615977,0.2607769399495106,0.36785027535133047,0.3528084940879848,0.11670463170449803,0.4439318097095391,0.3737509751077644,0.24316646699773828,0.16392545328173067,0.3686368193677392,1.0,0.19546018309444665,0.15632012831072248,0.1200898462898234,0.18637109487529843,0.015446458795609934,0.39119779041393143,0.4276500472217466,0.3614923519271684,0.4342067336294849,0.403485504723077,0.25510149144319727,0.2210663597045171,0.40662158025032097,0.3786566036947242,0.2604125385599884,0.02038202422503313,0.23664917308735461
F2-snow,0.25180552640206866,0.29470833009083675,0.20904652076368416,0.35171980336578607,0.308929109863469,0.43182333368558445,0.13059249554596672,0.12221307234259712,0.3799486154073485,0.25926504083702584,0.33375782533030096,0.22614930589727855,0.11350929827192634,0.18009544024924856,0.3202206701149288,0.26122425374435,0.45545134869521353,0.35540272723150457,0.1443313416960056,0.4041026256269855,0.3656884384346823,0.2022777685252755,0.4267556688166543,0.32533469670651244,0.2944408989946597,0.3080043461467496,0.1839268509923206,0.2548489574622392,0.39752024610147957,0.21566265832835257,0.44365819504520004,0.21317911031498654,0.1833727337878179,0.23634726849870136,0.44719621695159995,0.3345543487455444,0.36183450299680053,0.3459015045371372,0.48513444665304517,0.16267909060007707,0.11222065145061988,0.2305166387702305,0.2939985774563211,0.22009891005527973,0.24634543385365815,0.1972031575229368,0.22396950449628936,0.19274754931718222,0.17167250297446732,0.2154043072554555,0.29907386558262666,0.3427036315461046,0.32873236799410316,0.29078540132867503,0.14381402129892426,0.41903774674265387,0.39019578882627004,0.21806437039928342,0.07065253982471631,0.3088870587834518,0.08276953238851871,0.3677088361686259,0.482618599385836,0.3496124035664911,0.27617864178075124,0.46772295167865774,0.25301816624942913,0.2721143309565732,0.30854180806805553,0.24355135798373453,0.4209093435030574,0.3510308692642108,0.36041582528881955,0.31921363994219365,0.7013125468376549,0.47681590571872884,0.36954328398697645,0.2963197751378821,0.28288561550044994,0.2473068946246318,0.2670258028910555,0.4382171620549817,0.28570056705853664,0.22454627722331066,0.2782190735710622,0.25998368214916323,0.5992644154260465,0.39693142812708665,0.4638218232437418,0.1482530570964132,0.2943986744584365,0.2395669354663051,0.19546018309444665,1.0,0.4830755854205658,0.15717616833041217,0.2854682278005286,0.2836309652654118,0.40810514888022265,0.3066256662007757,0.28911325063849563,0.4034732087728207,0.25159623126548,0.36438422559682015,0.3768380665058417,0.28508530210248983,0.2757753239357527,0.2070776074357399,0.26472492379164053,0.3475260323186736
F2-spoons,0.2705057683343355,0.2781191507796512,0.10266899466132383,0.2862557267634774,0.25303085009865256,0.37235445767914127,0.24612382533788188,0.1440478109399829,0.2795521376432354,0.2564558708782994,0.2643532652628415,0.1999186183584995,0.09165656615250894,0.18106851631957288,0.2592132904729456,0.22904112440611102,0.3004744176740029,0.259042618165065,0.08471868414305556,0.30433914387424454,0.35096201043093833,0.1407233967475375,0.3479149968458876,0.12688247906531716,0.13383054414518478,0.2373745033242897,0.23134041095097316,0.16030373424696448,0.2835521014687737,0.1447015231518039,0.3197422734084198,0.25248639438504006,0.16709647228654034,0.2439807382505309,0.3387161606019605,0.2578426434295481,0.2423100613840921,0.27950001545458564,0.21675642235999779,0.454440303387487,0.03812978594045311,0.19744150175340364,0.22371673765977496,0.23394719222802426,0.22215159730248316,0.24458548033834807,0.2538019769338129,0.24137907686429888,0.15028087517042393,0.19723277924281538,0.16985120441883972,0.21524998610198848,0.19377471871606064,0.29102359218875534,0.25594785327084557,0.39229534299100366,0.3048524574888665,0.13932958170846774,0.06067843533541443,0.23975488455648777,0.06738457606722892,0.22164002873605335,0.5042926383021646,0.23254616066639097,0.29013415880091603,0.34574251707153064,0.26495852052706714,0.2426776857994398,0.25953248923162214,0.1978728384055102,0.2788543292894419,0.37544105150459095,0.22558283255062425,0.11284106505777015,0.47616857117732303,0.2865619437336926,0.27049131598873855,0.1897570213989548,0.19193494641785133,0.15348355889617407,0.200772672068737,0.3995798325598296,0.23315339215089514,0.16210218110161642,0.20737321457144725,0.263798623600551,0.6313665818358728,0.2877088187081287,0.37747572872021384,0.10102472223009007,0.27345731058578304,0.17950361415389932,0.15632012831072248,0.4830755854205658,1.0,0.17033286147889698,0.2299721491334581,0.15131591467222116,0.35354746639584966,0.23555753384575437,0.19197580430641079,0.26182931568957307,0.20992723403243416,0.28428678011272424,0.29424448137452003,0.19488698254118356,0.2359189572378569,0.20430045761171664,0.25448035790799434,0.2952463661068578
F2-station,0.15358505372543735,0.12939920340528085,0.08247219050851033,0.09527228256269844,0.03969275274854244,0.11070851180544983,0.16116040162412096,0.08485655774422247,0.024641863985181166,0.14318245516373526,0.15578777150139636,0.07883569207038754,-0.03668896558901727,0.09827531617435235,0.10035893228812615,0.11483867692807438,0.12835567491646951,0.0786929005886453,0.11923165852663334,0.08334318890192262,0.18325662989319327,0.04560968064315851,0.10380945528319815,0.08884928635132174,0.066048973874692,0.02506391449733702,0.10761222183426294,0.02695150148967625,0.15397598096723283,0.16922728382017174,0.13799915223007472,0.11411610190503114,-0.03450717300435426,0.12013494484784615,0.14672004455748439,0.04206153992923304,0.07646570479567687,0.08289643202170724,0.07236134338372827,0.08868629062241207,0.5371793210764817,0.0458765165119526,0.048003752992776656,0.11805179713613788,0.12305873631659679,0.11507310428398461,0.1384946730566357,0.140633025539912,0.07204740081981148,0.13026841237003609,0.07824784830119297,0.08907739129830215,0.04371669725059421,0.09203272196702025,0.12625902379574483,0.17010880500420447,0.11094880303744688,0.12036285217232318,0.04426118263774894,0.16512064003065846,0.07681252707638692,0.16324083620999097,0.22622773224719975,0.019295238594058114,0.12407775652044106,0.10375637498253389,0.11016526556081825,0.20024205769462056,0.20972074739893773,0.07329542341052295,0.10550159239237877,0.21060195511594632,0.016961523905657177,0.15430923650118827,0.10693625822487367,0.1691894973312052,0.1509391503030493,0.23596872321150258,0.13574985205415616,0.03328739482398222,0.04508869220057203,0.19513643353299887,0.18903419973631297,0.13097323904496244,0.1490477062839757,0.20439146277317238,0.15351807774331538,0.19146485727983503,0.23067956771290973,0.09378123723126415,0.10481195803638017,0.0697816779365987,0.1200898462898234,0.15717616833041217,0.17033286147889698,1.0,0.11951848755597375,0.032233319483409135,0.225227263127346,0.11976709016547608,0.17570783593859784,0.15500056975482088,0.22730940252308207,0.22245702027747405,0.005409320569901156,0.04947492732716508,0.0831725330156057,0.0857039518646035,0.09693803116578951,0.1040160463354918
